Date,Type,Link
2022-03-02 14:05:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904630309195718656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6904630309195718656%2C6904704672242700288%29
2022-03-02 09:44:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904263995360993280
2022-03-02 09:43:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904708060342829056
2022-03-02 09:42:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904630309195718656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6904630309195718656%2C6904697642182668288%29
2022-03-02 07:15:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904630309195718656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6904630309195718656%2C6904637903247335424%29
2022-03-02 05:19:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904626651003465728
2022-03-02 04:33:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6903936913196097536
2022-03-02 04:33:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6899920824791310336
2022-03-02 04:31:35,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904630309195718656
2022-03-01 18:30:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6903981440246370304
2022-03-01 18:29:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6901047669007937536
2022-03-01 18:29:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6904411968661266432
2022-03-01 16:52:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6902585751456821248
2022-03-01 16:48:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6902880768817811456
2022-03-01 03:16:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6903663780849348609
2022-03-01 03:15:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6904075973063446528
2022-02-27 06:22:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6903161895834963968
2022-02-25 04:16:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6899693991181348864
2022-02-25 04:16:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6900373458727841792?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6900373458727841792%2C6902358290295070721%29
2022-02-25 04:15:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6902814526346018816
2022-02-25 04:10:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6901730454421020672
2022-02-25 04:10:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6899042257849135105
2022-02-25 04:09:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6902596705393491968
2022-02-25 04:07:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6902816974364364800
2022-02-24 02:54:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6901854300335697920
2022-02-24 02:53:53,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6901111044778127361?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6901111044778127361%2C6901396620878196736%29
2022-02-22 05:15:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900274364588052480
2022-02-22 05:14:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6901460067476914176
2022-02-22 02:26:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6901491714893185024
2022-02-22 02:26:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6899734733467836416
2022-02-22 02:24:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6901579727455207424
2022-02-21 03:20:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900698318909902848
2022-02-19 03:14:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6899992201040949248
2022-02-18 05:34:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900287500019929088
2022-02-18 05:19:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6900293012501708800
2022-02-18 05:16:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6899654222518792192
2022-02-17 02:35:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6885282089567047680
2022-02-15 18:01:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6899017332044492801
2022-02-14 04:19:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6898839623770939392
2022-02-14 02:48:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6898506459978592256
2022-02-10 03:52:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6897195269742587904
2022-02-10 03:49:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6896774378122792960
2022-02-08 14:53:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6896396595487997953
2022-02-06 16:52:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6895556348885516288
2022-02-06 16:50:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6895348981376131072
2022-01-31 06:02:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6892334471023329280
2022-01-31 05:39:41,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6893185161492516864
2022-01-30 03:42:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6892375849098711040
2022-01-25 11:36:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6889824629880451072
2022-01-25 06:25:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6891421235654340610
2022-01-25 06:22:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6890863352915070976
2022-01-24 03:57:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6890565032153878528
2022-01-22 03:53:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6889481677383593984
2022-01-22 02:54:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6890235773728239616
2022-01-19 11:41:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6888283765232279552
2022-01-19 11:40:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6889501442474950656
2022-01-19 10:30:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886871200144871424
2022-01-19 07:41:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6885160170259935232
2022-01-19 06:49:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6888554570763509760
2022-01-19 04:38:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6889284324336783360
2022-01-15 15:48:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6887993035104370688
2022-01-15 15:48:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6888011639090630656
2022-01-15 15:47:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6885858282410528768
2022-01-15 04:46:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6887666058904276992
2022-01-14 02:44:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6884011433802174464
2022-01-14 02:43:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886718485464936448
2022-01-13 14:58:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6887061294260850688
2022-01-13 12:28:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6887077313159163905
2022-01-13 12:22:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6886337090360016896
2022-01-12 14:29:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6885874181183983617
2022-01-12 14:28:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886627768763764736
2022-01-12 14:28:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886309427809439745
2022-01-10 07:16:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6885071075550470144?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6885071075550470144%2C6885474297889062912%29
2022-01-09 02:50:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6885094181384015872
2022-01-07 06:38:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6884839905592250368
2022-01-03 07:48:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6883668865805615104
2022-01-03 07:46:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6883658559725408256
2022-01-03 02:55:38,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6883388966528188416
2022-01-03 02:52:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6883045706966347776
2022-01-01 04:17:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6881947156601810944
2021-12-30 02:55:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879630837403418624
2021-12-30 02:47:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6881897038317969408
2021-12-28 03:09:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6880933853637222400
2021-12-28 02:47:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6880738080047845376
2021-12-28 02:46:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6881229882261557249
2021-12-27 05:23:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6876118465644638208
2021-12-27 04:22:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879760908697051136
2021-12-27 03:38:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6880838836075728896
2021-12-27 03:37:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6880755014764158976
2021-12-26 05:00:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6880449851998511104
2021-12-26 05:00:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6880167513552949248
2021-12-26 05:00:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6880037526648832000
2021-12-24 08:27:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6879465457464819712
2021-12-20 04:03:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6877608091618213888
2021-12-17 08:57:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6877136389574561792
2021-12-16 16:41:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6877219289712115713
2021-12-15 11:34:38,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6876771936953888768
2021-12-15 04:54:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6874653084807778304
2021-12-15 04:49:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6876534471345156096
2021-12-15 04:42:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6876399170127822848
2021-12-15 03:08:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6876253206532390912
2021-12-14 14:52:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6876527289077694466
2021-12-13 17:22:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6871430790761259009
2021-12-13 17:20:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6876117107898228736
2021-12-13 17:19:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6875750193707446272
2021-12-13 11:41:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6876043006282227713
2021-12-13 06:00:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6875827808728416256
2021-12-13 02:54:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6870959458198003713
2021-12-10 13:28:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6874185680646471680
2021-12-10 07:54:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6874723538922819584
2021-12-10 06:35:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6874778749200609280
2021-12-08 06:48:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6870388758622072832
2021-12-08 03:01:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6873935853916340224
2021-12-08 03:01:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6873880155748753409
2021-12-08 03:00:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6873833241221107713
2021-12-07 16:27:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6873861745312632833
2021-12-07 16:25:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6873930326805164032
2021-12-07 08:41:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6873855568503742464
2021-12-07 05:03:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6873492396068413440
2021-12-06 04:04:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6873471859657060352
2021-12-05 15:56:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6872106969449164800
2021-12-05 13:49:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6873233130640289792
2021-12-04 15:10:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6872901556258308096
2021-12-04 12:53:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6872482197543223296
2021-12-03 03:38:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6871735250439995393
2021-12-02 12:38:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6871689804434808832?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6871689804434808832%2C6871793012893208576%29
2021-12-02 02:59:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6871281041097707520
2021-12-01 04:13:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6871023155553550336?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6871023155553550336%2C6871066420675911680%29
2021-12-01 04:11:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6871090430323380224?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6871090430323380224%2C6871267473140789248%29
2021-11-29 06:46:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6870009371833769984
2021-11-26 03:04:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6869516577730019328
2021-11-20 11:18:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6864574707635679233
2021-11-20 08:14:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6867319942417534976
2021-11-20 08:13:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866949418357202944
2021-11-20 07:02:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865950279754366976
2021-11-20 06:59:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6867512728714539008
2021-11-19 17:56:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866762727025643520
2021-11-19 17:55:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6867389638089170944
2021-11-19 05:10:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866989704261242880
2021-11-17 09:07:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6866340625323704321
2021-11-15 03:47:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865654499894145024
2021-11-14 15:44:13,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6863892585002393600
2021-11-14 15:40:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6865138814449516544?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6865138814449516544%2C6865276653904437248%29
2021-11-14 15:39:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6864139579692326912
2021-11-14 03:40:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6864614184039059456?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6864614184039059456%2C6865301640807772160%29
2021-11-12 14:00:18,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6864130886380634112
2021-11-12 13:29:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6863813402821726208?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6863813402821726208%2C6863823435274051584%29
2021-11-08 07:50:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6863307018913021952
2021-11-04 06:09:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6861611607185752064
2021-11-04 04:27:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6861705129033285632
2021-11-04 04:27:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6861717160360779776
2021-11-02 15:30:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6861266683227729920
2021-11-02 15:29:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6861278308429045760
2021-11-02 15:26:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6861260671955419136
2021-10-31 12:29:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859545393227718656
2021-10-31 12:24:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6860446151968116736
2021-10-31 12:23:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6860510462224728064
2021-10-31 05:29:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6859771784560992256
2021-10-31 05:27:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6860436676016246785
2021-10-31 04:16:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859857401680601088
2021-10-31 03:37:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6860172763223658496
2021-10-31 03:37:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859296223338254336
2021-10-28 03:09:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6858822748622475265
2021-10-28 03:08:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857643686629556224
2021-10-28 03:04:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859196431358595073
2021-10-27 15:15:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6859117260666114048
2021-10-25 11:31:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6858355265734090752
2021-10-25 03:39:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6858216388163698688
2021-10-25 03:10:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857011406588387329
2021-10-25 02:43:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857936897231081472
2021-10-25 02:42:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857915250369540096
2021-10-25 02:38:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857386530126880768
2021-10-22 14:58:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856607759962562560
2021-10-21 11:43:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856839600288145408
2021-10-21 03:02:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856242528123940865
2021-10-21 02:59:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6856358014417547264?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6856358014417547264%2C6856655127227461632%29
2021-10-21 02:58:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6856358014417547264
2021-10-21 02:57:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856472903836332032
2021-10-21 02:52:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856628462719946752
2021-10-20 05:50:55,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6853977564046753792
2021-10-20 05:50:33,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856247101819498496
2021-10-12 16:12:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6853662326416117760
2021-10-12 16:08:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6852225852432891905?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6852225852432891905%2C6853618038453932033%29
2021-10-12 16:07:27,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6853656825502470144
2021-10-11 18:18:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6853321155902791680
2021-10-10 06:36:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6852266140085833728
2021-10-10 06:28:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850915173188874240
2021-10-09 14:13:04,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6852329505680318464
2021-10-09 14:06:38,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851003681173831681
2021-10-09 02:57:46,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851945812763668480
2021-10-09 02:57:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850822089088274432
2021-10-08 02:53:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6851904072858030080?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6851904072858030080%2C6851993074906755072%29
2021-10-08 02:52:22,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849197103512608768
2021-10-08 02:51:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6848156363579895808
2021-10-08 02:50:09,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847493721336950784
2021-10-08 02:49:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851534570865647616
2021-10-08 02:44:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6848895513262223360
2021-10-08 02:43:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850791908504039424
2021-10-08 02:41:41,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851733132723453952
2021-10-08 02:40:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851830164607922176
2021-10-08 02:39:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6851964582798475264
2021-10-07 10:26:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851456485734674432
2021-10-06 15:37:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849728820937920512
2021-10-06 15:37:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851144272524271616
2021-10-06 15:36:24,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850770829756776448
2021-10-06 15:19:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851486019552899072
2021-10-06 15:18:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851371586050699264
2021-10-06 15:17:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850999920867053568?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6850999920867053568%2C6851190273595314176%29
2021-10-06 15:17:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850999920867053568?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6850999920867053568%2C6851190982256410624%29
2021-10-06 15:17:36,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850999920867053568
2021-10-06 15:16:34,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850860406689300480
2021-09-30 05:40:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849190549451341824
2021-09-30 05:32:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849206565656944640
2021-09-30 03:36:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849034457194754048
2021-09-30 03:34:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6848954169773060096
2021-09-30 02:05:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849069636013707264
2021-09-29 11:57:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6844516464100294656
2021-09-29 11:55:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6848802827394002944
2021-09-29 01:55:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6846858946909667328
2021-09-29 01:54:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6848756670743531520
2021-09-28 18:02:35,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6848540857440751618
